origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"7","1",0.0003475,5268.9224468,0.0002162,5268.9230105
"7","2",0.0003475,7109.1994718,0.0000314,7109.1998506
"7","3",0.0003475,3649.0188886,0.0000095,3649.0192456
"7","4",0.0003475,7082.7187795,0.0000486,7082.7191756
"7","5",0.0003475,5065.3971001,0.0002420,5065.3976895
"7","6",0.0003475,7860.1431122,0.0000291,7860.1434888
"7","7",0.0003475,7860.1431122,0.0000291,7860.1434888
"7","8",0.0003475,3631.8709604,0.0000678,3631.8713757
"7","9",0.0003475,5173.2364308,0.0000540,5173.2368324
"7","10",0.0003475,6222.3256201,0.0000438,6222.3260115
"7","11",0.0003475,7473.9408570,0.0000775,7473.9412820
"7","12",0.0003475,9294.6329792,0.0000636,9294.6333903
"7","13",0.0003475,8166.0495953,0.0001693,8166.0501121
"7","14",0.0003475,3304.4545207,0.0002007,3304.4550688
"7","15",0.0003475,7826.5288502,0.0004839,7826.5296816
"7","16",0.0003475,6105.6629635,0.0001334,6105.6634444
"7","17",0.0003475,4948.7682759,0.0010542,4948.7696776
"7","18",0.0003475,9023.2006948,0.0000444,9023.2010867
"7","19",0.0003475,7008.9452891,0.0002456,7008.9458823
"7","20",0.0003475,6872.1782326,0.0000056,6872.1785856
"7","21",0.0003475,6205.8066489,0.0001820,6205.8071784
"7","22",0.0003475,4609.9200451,0.0001357,4609.9205283
"7","23",0.0003475,6011.5623634,0.0001880,6011.5628989
"7","24",0.0003475,4608.4916643,0.0000705,4608.4920822
"7","25",0.0003475,6746.1464199,0.0000574,6746.1468248
"7","26",0.0003475,8598.1820431,0.0000765,8598.1824671
"7","27",0.0003475,4882.1708130,0.0000478,4882.1712083
"7","28",0.0003475,3770.8611502,0.0000467,3770.8615444
"7","29",0.0003475,3066.1130264,0.0000981,3066.1134720
"7","30",0.0003475,827.9976868,0.0005218,827.9985560
"7","31",0.0003475,4510.9850399,0.0001106,4510.9854980
"7","32",0.0003475,8713.3658449,0.0002095,8713.3664018
"7","33",0.0003475,5847.9498622,0.0001925,5847.9504022
"7","34",0.0003475,7245.8694247,0.0000471,7245.8698193
"7","35",0.0003475,5799.3778318,0.0000227,5799.3782020
"7","36",0.0003475,4647.6426294,0.0000536,4647.6430305
"7","37",0.0003475,8715.7276052,0.0001519,8715.7281046
"7","38",0.0003475,5812.1164477,0.0000123,5812.1168075
"7","39",0.0003475,7592.5404616,0.0000786,7592.5408877
"7","40",0.0003475,3528.2580604,0.0002618,3528.2586696
"7","41",0.0003475,4948.7682759,0.0004182,4948.7690415
"7","42",0.0003475,2460.6075285,0.0002183,2460.6080942
"7","43",0.0003475,2460.6075285,0.0002183,2460.6080942
"7","44",0.0003475,7171.7594532,0.0000588,7171.7598595
"8","0",0.0000678,4453.1532055,0.0000729,4453.1533463
"8","1",0.0000678,3842.3103555,0.0002162,3842.3106395
"8","2",0.0000678,5682.5873805,0.0000314,5682.5874797
"8","3",0.0000678,1386.2740894,0.0000095,1386.2741667
"8","4",0.0000678,5483.9067939,0.0000486,5483.9069103
"8","5",0.0000678,3030.4990612,0.0002420,3030.4993710
"8","6",0.0000678,4228.2721518,0.0000291,4228.2722487
"8","7",0.0000678,3631.8709604,0.0003475,3631.8713757
"8","8",0.0000678,3631.8709604,0.0003475,3631.8713757
"8","9",0.0000678,3574.4244453,0.0000540,3574.4245671
"8","10",0.0000678,3959.5808209,0.0000438,3959.5809326
"8","11",0.0000678,6047.3287657,0.0000775,6047.3289110
"8","12",0.0000678,7695.8209936,0.0000636,7695.8211251
"8","13",0.0000678,6567.2376097,0.0001693,6567.2378468
"8","14",0.0000678,427.9295353,0.0002007,427.9298038
"8","15",0.0000678,6399.9167589,0.0004839,6399.9173107
"8","16",0.0000678,4679.0508722,0.0001334,4679.0510735
